i want to fucking throw up greatstartifmyday	sarcastic
christ i really hate when boss is bitching around and this weeks is gonna be terrific	sarcastic
time for another sleepless night with no one on twitter to converse with love this place	sarcastic
oh you oap you	sarcastic
lmao flirting because you know talking to her the way i talk to you	sarcastic
i love it when people care	sarcastic
staring at the ceiling makes for a productive life socialbutterfly	sarcastic
nothing like a confidence boost ey	sarcastic
rollseyes my going to be busy playing all these film roles they keep dreaming about	sarcastic
amazing	sarcastic
emails sent out with typos are the best	sarcastic
love when i sleep	sarcastic
i love being lied to	sarcastic
i love school	sarcastic
hooyah 5k run after working for 13 hours motivated	sarcastic
i love seeing band aids at the bottom of the pool at the y	sarcastic
hahaha bangga banget gw jadi yang terbaik dari yang terburuk	sarcastic
60 minutes the most reliable source for music news	sarcastic
yep im staying at home yay	sarcastic
just broke my phone on the tile in my bathroom awesome i have good feelings about today	sarcastic
loves those nights when you fall asleep just as you have to get up best nights sleep ever	sarcastic
what a harmonious atmosphere to endure	sarcastic
never go bungee jumping a broken rubber brought me into this world and it certainly take me out	sarcastic
soo over you	sarcastic
heck yeah we are housewifery here we come	sarcastic
god wish all these casting directors would stop emailing me back and calling me all the time so annoying	sarcastic
looks like going to have a great week ha	sarcastic
maybe she should think about a modern invention called contraception	sarcastic
absolutely wonderful start to the day i loove people over reacting and being unreasonable just what i need woo	sarcastic
if work ever saw some of the tweets we put about work we would be looking for a new job right about now lovemyjob	sarcastic
michelle obama reveals why she got bangs tell me more please	sarcastic
ctl03functionalblock1ctl00memberapplicationmainctl00steptemplatewizardmemberformmemberform i love sites	sarcastic
yes iain routine street harassment and groping is as much a part of daily lives as it	sarcastic
everyone looks to happy	sarcastic
off to tutor after 5 hours sleep justwhatineed	sarcastic
my friends are so sociable	sarcastic
sorry i forgot the	sarcastic
i love being at work this early	sarcastic
okayy if not buys doing something else	sarcastic
i love being awake at 3 in the morning	sarcastic
i really hate when scientists come at you with facts data and charts so inconvenient	sarcastic
yummy weather for work school and softball so excited	sarcastic
no one is better than my dad in making my day	sarcastic
discussed the merits of new cars and surprisingly the phrase of course you lose half the value as you drive it away was used	sarcastic
going to light a fire under lloyds pay out those quicker now that fined them	sarcastic
buut i guess we were never together or talking anyways lmao you know i just made that all up in my head smh	sarcastic
followed some dude smoking a cig into work this morning three long blocks great start to my day	sarcastic
see some scamp on buckschat has called twitter twatter	sarcastic
definitely twitter famous	sarcastic
i love how the google plus app says new posts and then let you do a manual refresh to see said new posts	sarcastic
back to classes in 7 hours awesome was starting to have withdrawals	sarcastic
school is just great	sarcastic
waking up with incredible stomach pains is exactly how i wanted to start my day	sarcastic
woah niall u soo gangster	sarcastic
i love when people read my messages and reply stupid	sarcastic
school tomorrow greaatt	sarcastic
love when you text me all the time	sarcastic
thanks for pissing me off first thing this morning mom	sarcastic
waking up and not wanting to get out of bed everybody right now wishes they were still in bed gottagotoschoolyay	sarcastic
hahaha yup defo	sarcastic
relieved that has finally weighed in on the controversy goodgovernment	sarcastic
ooh whoever destroyed our common room and erased whiteboards must be such a badass	sarcastic
cannot wait for wireless friday night justin trousersnake headlining buzzing	sarcastic
wow only months to fix a dangerous bump how do they manage to react so fast	sarcastic
i love to wake up to a huge bowl of bitching in the morning	sarcastic
a one hour shift at work aye sure why not	sarcastic
ah i love that sweet waiting time	sarcastic
yay school where i can learn about stuff that will not help me in the real world for 6 hours shootmenow	sarcastic
deadyes i did lushit was something i wanted to say for a long time	sarcastic
oh okay then a different story then is it	sarcastic
i love you but i hate you all at the same time	sarcastic
lepas ni semua percakapan kena ada perkataan dowh dibelakang	sarcastic
happy not being mean thats why i was being sarcasticcause otherwise i would of ignored it probs	sarcastic
thanks for being so polite this is what makes our society what it is	sarcastic
you going skiing or something havent seen any tweets yet	sarcastic
school is life woo	sarcastic
waking up with a headache for the 16th day in a row awesome	sarcastic
at least i have gym first thing this morning	sarcastic
oh goodie more snow	sarcastic
hilarious jamie	sarcastic
but ok if our govts collect all our info because the good guys right totally different	sarcastic
received the worst sleep possible last night gonna be a great day	sarcastic
hit my head on the door hit hip on the corner of the table tripped up the bus steps yeah today is gonna be a great day	sarcastic
sore throat just what i need	sarcastic
just realised not far off 100 tweets do people celebrate	sarcastic
yay so ready to go back to work	sarcastic
hahaha wow you have it so hard	sarcastic
oh lovely fantastic	sarcastic
well done to for passing all her prelims hahaha	sarcastic
i even explain how much i love waking up at in the morning just to go to school	sarcastic
oh my and yes jake i am definatily jel of your life	sarcastic
school today what a joy	sarcastic
i love starting my day yelling at my son for 20 minutes to get in the shower	sarcastic
but at least ther will still be money in the pot for doleys and immigrants u know the ppl who deserve it	sarcastic
early morning prac first day back oh joy	sarcastic
never meet fake friends outside because your fake friends always beside you	sarcastic
woow why am i so beautiful in the morning	sarcastic
i love the fact my twitter account got hack	sarcastic
wow looking smoking today	sarcastic
today should be fun this week should be fun actually	sarcastic
i love the fact my twitter account got hacked	sarcastic
better than when your dog starts barking at 5 am	sarcastic
ok meeting time yay	sarcastic
what a fucking cock womble tit i cannot wait for them to make him a partner	sarcastic
thanks for listening	sarcastic
omg lool	sarcastic
yay	sarcastic
you forgot	sarcastic
lol great	sarcastic
yes another great start to my day	sarcastic
was just given the bird by a guy on 465 what a wonderful way to start the day	sarcastic
excited to go back to school after 11 days off	sarcastic
i feel great	sarcastic
pt week hahaha so fun	sarcastic
excuse me so the overwhelmed feeling tss	sarcastic
got less than 5 hours of sleep should be a wonderful day	sarcastic
gonna be a wonderful fantastic day	sarcastic
love getting up early and starting the car in the cold	sarcastic
wow i really enjoyed the 2 hours of sleep i got	sarcastic
i actually did that screaming down the hall then i got detention i went on my pet carrot and drove over a rainbow	sarcastic
hirds banned for two matches oh no what are we gonna do now	sarcastic
education wastes most of your lifes school for 12 years college for 4 you work until you die great	sarcastic
	sarcastic
waking up early polishing boots ironing cleaning rifles standing at attention i wait	sarcastic
